5E-05, 0, 1.862363, 7.590527, 13.35795, 19.10316, 24.84631, 30.58819
0.1579167, -1.950788, 1.860556, 7.588569, 13.35645, 19.10122, 24.84427, 30.58619
0.3158833, -1.059314, 1.861381, 7.589394, 13.357, 19.10193, 24.84544, 30.58701
0.4738333, 0.360926, 1.863015, 7.590631, 13.35851, 19.10322, 24.84668, 30.58862
0.6318, -0.1874685, 1.862464, 7.590219, 13.35824, 19.10281, 24.84592, 30.58821
0.7898333, 1.24557, 1.86384, 7.591457, 13.35933, 19.10399, 24.84751, 30.58944
0.9478833, 2.434015, 1.865077, 7.592694, 13.36072, 19.10555, 24.8484, 30.59068
1.10595, 2.451801, 1.865077, 7.5928, 13.36057, 19.10561, 24.84874, 30.59068
1.264017, 3.461623, 1.865764, 7.593625, 13.36154, 19.10599, 24.84995, 30.59177
1.42205, 3.415966, 1.865902, 7.593625, 13.36154, 19.10605, 24.84959, 30.59177
1.580133, 3.718316, 1.866315, 7.594038, 13.36154, 19.10646, 24.85035, 30.59212
1.738167, 3.782272, 1.866177, 7.594038, 13.36195, 19.10685, 24.85, 30.59219
1.89625, 4.091048, 1.86645, 7.594557, 13.36237, 19.10727, 24.85041, 30.59233
2.054267, 5.115795, 1.867569, 7.595687, 13.36277, 19.10811, 24.8513, 30.59346
2.212333, 5.699277, 1.868377, 7.5961, 13.36374, 19.10847, 24.85206, 30.59388
2.37035, 4.843283, 1.867016, 7.595382, 13.36277, 19.10776, 24.85124, 30.59315
2.528433, 5.389619, 1.867827, 7.595794, 13.36346, 19.10811, 24.85165, 30.59357
2.686467, 5.901122, 1.868254, 7.596512, 13.36416, 19.10888, 24.85213, 30.59429
2.84455, 6.385088, 1.869064, 7.596925, 13.36442, 19.10929, 24.85254, 30.59507
3.002517, 5.646149, 1.867981, 7.595994, 13.36346, 19.10892, 24.85206, 30.59398
3.160567, 6.866026, 1.869477, 7.597232, 13.36525, 19.10976, 24.8533, 30.59512
3.318667, 6.32112, 1.868666, 7.596925, 13.36442, 19.10935, 24.85287, 30.59444
3.4767, 6.449914, 1.868925, 7.596925, 13.36442, 19.10896, 24.85252, 30.5948
3.634717, 7.083893, 1.869491, 7.597429, 13.36497, 19.10973, 24.85335, 30.59553
3.792767, 7.519269, 1.870044, 7.597737, 13.36552, 19.11059, 24.85376, 30.59567
3.950767, 7.401085, 1.869904, 7.597737, 13.36539, 19.1102, 24.85376, 30.59557
4.108716, 7.277107, 1.869904, 7.597311, 13.36525, 19.11026, 24.85339, 30.59557
4.266767, 7.764339, 1.870316, 7.598046, 13.36566, 19.11055, 24.85417, 30.59598
4.42485, 8.003136, 1.870587, 7.598239, 13.36607, 19.11102, 24.85422, 30.59639
4.582967, 8.424302, 1.871141, 7.598549, 13.36676, 19.11144, 24.85463, 30.59654
4.741066, 8.07817, 1.870587, 7.598239, 13.36607, 19.11102, 24.85456, 30.59613
4.899066, 9.231587, 1.87171, 7.5998, 13.36731, 19.11226, 24.85545, 30.59737
5.0571, 9.417605, 1.871981, 7.599889, 13.36744, 19.11223, 24.85587, 30.59805
5.215183, 9.936213, 1.872393, 7.600199, 13.36786, 19.11303, 24.8563, 30.59809
5.373233, 9.886146, 1.872139, 7.600098, 13.36772, 19.11309, 24.85628, 30.59819
5.53135, 9.987259, 1.872806, 7.600286, 13.36813, 19.11311, 24.85632, 30.59824
5.689466, 9.819289, 1.872535, 7.600098, 13.36799, 19.1127, 24.85591, 30.59819
5.847567, 9.794021, 1.872393, 7.600199, 13.36799, 19.11309, 24.85591, 30.59782
6.005533, 10.26372, 1.872948, 7.600611, 13.36813, 19.11311, 24.85669, 30.5986
6.1636, 9.837174, 1.87225, 7.600301, 13.36786, 19.1127, 24.85594, 30.59819
6.321567, 11.1117, 1.873773, 7.601335, 13.36923, 19.11427, 24.85752, 30.59906
6.479683, 11.07254, 1.873377, 7.601437, 13.36895, 19.11394, 24.85752, 30.59943
6.63775, 10.22323, 1.872806, 7.60051, 13.36813, 19.11311, 24.85669, 30.5986
6.79585, 10.02789, 1.872948, 7.600611, 13.36813, 19.11311, 24.85635, 30.59824
6.953817, 10.4003, 1.873218, 7.600698, 13.36854, 19.11353, 24.85674, 30.59865
7.111933, 10.54275, 1.873218, 7.600698, 13.36854, 19.11386, 24.85674, 30.59891
7.26995, 11.05702, 1.873773, 7.601335, 13.36923, 19.11394, 24.85715, 30.59943
7.428083, 10.8453, 1.873773, 7.601437, 13.36882, 19.11394, 24.85715, 30.59932
7.58625, 10.9241, 1.873631, 7.601437, 13.36923, 19.11355, 24.85715, 30.59906
7.744383, 10.85846, 1.873233, 7.601111, 13.36895, 19.11388, 24.85715, 30.59906
7.902383, 11.78855, 1.874456, 7.601936, 13.36992, 19.11471, 24.85834, 30.59989
8.060483, 11.2286, 1.873645, 7.601849, 13.36909, 19.11435, 24.85759, 30.59937
8.218583, 10.88271, 1.873487, 7.601111, 13.36895, 19.11355, 24.85715, 30.59906
8.37645, 11.33671, 1.874043, 7.601849, 13.36937, 19.11429, 24.85759, 30.59974
8.534433, 11.58249, 1.874058, 7.601936, 13.36978, 19.11437, 24.85798, 30.59989
8.6925, 12.12173, 1.87447, 7.602348, 13.37019, 19.11473, 24.85839, 30.60056
8.850667, 10.75127, 1.873233, 7.601011, 13.36867, 19.11355, 24.85713, 30.59906
9.0088, 11.42991, 1.874058, 7.601836, 13.36936, 19.11432, 24.85763, 30.59989
9.166866, 11.9347, 1.874614, 7.602248, 13.37019, 19.11512, 24.85802, 30.59993
9.324817, 10.9334, 1.873645, 7.601523, 13.36895, 19.11396, 24.85717, 30.59921
9.482917, 11.46026, 1.874058, 7.601508, 13.36936, 19.11437, 24.85761, 30.59989
9.640984, 10.95617, 1.8735, 7.601096, 13.36895, 19.11402, 24.85719, 30.59911
9.799017, 11.76803, 1.874218, 7.602248, 13.36977, 19.11473, 24.85802, 30.59993
9.957117, 11.35564, 1.873806, 7.601836, 13.36936, 19.11399, 24.85761, 30.59952
10.11532, 11.50255, 1.874325, 7.601823, 13.36949, 19.1144, 24.85802, 30.59993
10.27342, 11.92373, 1.874087, 7.602333, 13.37019, 19.11476, 24.85846, 30.60023
10.43152, 11.19974, 1.87366, 7.601508, 13.36908, 19.11399, 24.85758, 30.59952
10.58965, 11.18772, 1.87366, 7.601508, 13.36936, 19.11399, 24.85724, 30.59952
10.74773, 12.17012, 1.874897, 7.602648, 13.37032, 19.11517, 24.85848, 30.60039
10.90585, 11.50665, 1.874072, 7.601493, 13.36936, 19.1144, 24.85765, 30.60004
11.06377, 11.50383, 1.874218, 7.601726, 13.36964, 19.1144, 24.85799, 30.59956
11.22177, 12.46529, 1.874897, 7.602974, 13.37032, 19.11561, 24.85884, 30.60028
11.37973, 11.89139, 1.874087, 7.602235, 13.37019, 19.11437, 24.85806, 30.60023
11.53785, 11.50544, 1.873674, 7.601921, 13.36936, 19.11401, 24.85799, 30.59993
11.69582, 12.1507, 1.874647, 7.602551, 13.37005, 19.11522, 24.85845, 30.6005
11.8538, 11.73058, 1.874631, 7.602235, 13.36977, 19.11476, 24.85806, 30.59997
12.01177, 11.75453, 1.874235, 7.602235, 13.36964, 19.11481, 24.85804, 30.60008
12.16967, 11.78913, 1.874337, 7.601905, 13.36977, 19.11481, 24.85804, 30.59997
12.32757, 12.29012, 1.875043, 7.602648, 13.37018, 19.11483, 24.85882, 30.6005
12.48548, 11.92636, 1.874485, 7.602235, 13.36977, 19.11442, 24.85841, 30.60008
12.64335, 11.80925, 1.874485, 7.602235, 13.36977, 19.11481, 24.85806, 30.60008
12.8012, 12.18152, 1.874897, 7.602318, 13.37032, 19.11483, 24.85848, 30.60076
12.9592, 12.15929, 1.874647, 7.602551, 13.37018, 19.11522, 24.85848, 30.60039
13.11695, 12.148, 1.874647, 7.602648, 13.37018, 19.11522, 24.85845, 30.60039
