0.00595, 0, 5.568199, 11.28799, 16.99559, 22.71631, 28.42633, 0
0.16385, -17.45164, 5.550671, 11.271, 16.97586, 22.69873, 28.40863, 0
0.3218167, -30.02405, 5.537833, 11.25961, 16.96206, 22.68574, 28.39556, 0
0.4797667, -41.06081, 5.527177, 11.2482, 16.95164, 22.67496, 28.38425, 0
0.6377333, -51.09668, 5.517118, 11.23838, 16.94115, 22.66486, 28.37409, 0
0.7957667, -57.20186, 5.511142, 11.23166, 16.93439, 22.65892, 28.36831, 0
0.9538167, -60.50945, 5.5078, 11.2294, 16.93079, 22.65524, 28.36436, 0
1.1119, -63.8448, 5.504598, 11.22614, 16.92759, 22.65201, 28.3607, 0
1.26995, -64.28981, 5.504042, 11.22597, 16.92719, 22.65156, 28.36011, 0
1.427983, -65.24122, 5.50284, 11.22484, 16.92558, 22.65081, 28.35938, 0
1.586067, -65.61005, 5.50288, 11.22398, 16.92559, 22.65047, 28.35906, 0
1.7441, -66.16819, 5.501996, 11.22382, 16.92515, 22.64972, 28.35862, 0
1.9022, -65.89461, 5.502396, 11.22353, 16.92522, 22.6502, 28.35913, 0
2.0602, -66.952, 5.501616, 11.22271, 16.92399, 22.6488, 28.35789, 0
2.218267, -66.41579, 5.501599, 11.22396, 16.92441, 22.64963, 28.35798, 0
2.376283, -66.31851, 5.503221, 11.22478, 16.92525, 22.65065, 28.35893, 0
2.534367, -66.33496, 5.502424, 11.22394, 16.92449, 22.64971, 28.35742, 0
2.6924, -47.09148, 5.5208, 11.24288, 16.94416, 22.66913, 28.37766, 0
2.8505, -48.64824, 5.519241, 11.24118, 16.94292, 22.66763, 28.37619, 0
3.008467, -14.67109, 5.55347, 11.27587, 16.97972, 22.70256, 28.41199, 0
3.1665, 21.90447, 5.589065, 11.30898, 17.01813, 22.73883, 28.44893, 0
3.324617, 44.86523, 5.612046, 11.33144, 17.04042, 22.76245, 28.47238, 0
3.48265, 61.99083, 5.629127, 11.34871, 17.05674, 22.77995, 28.48985, 0
3.64065, 74.70731, 5.641758, 11.36092, 17.06948, 22.79296, 28.50284, 0
3.7987, 86.61137, 5.653522, 11.37226, 17.08186, 22.80512, 28.51472, 0
3.9567, 95.89729, 5.663231, 11.3811, 17.09022, 22.81467, 28.52469, 0
4.11465, 103.1148, 5.670777, 11.38783, 17.09739, 22.82198, 28.53201, 0
4.2727, 110.9019, 5.677178, 11.39245, 17.10457, 22.82889, 28.5394, 0
4.4308, 116.5002, 5.683115, 11.40215, 17.11053, 22.83517, 28.54596, 0
4.5889, 123.5908, 5.689613, 11.4039, 17.11771, 22.84154, 28.55193, 0
4.747016, 127.8865, 5.694955, 11.4139, 17.12129, 22.84706, 28.55665, 0
4.905017, 133.4568, 5.700437, 11.4198, 17.12755, 22.85204, 28.56188, 0
5.063033, 138.555, 5.704659, 11.42614, 17.13168, 22.85729, 28.56743, 0
5.221117, 142.5687, 5.709058, 11.42985, 17.13588, 22.86137, 28.5711, 0
5.379183, 146.1731, 5.712299, 11.43371, 17.13961, 22.86463, 28.57504, 0
5.537283, 151.545, 5.717646, 11.43958, 17.14523, 22.86957, 28.58013, 0
5.695416, 154.9121, 5.721261, 11.44168, 17.14841, 22.87364, 28.58398, 0
5.8535, 159.0495, 5.725378, 11.44672, 17.15241, 22.87709, 28.58807, 0
6.011467, 162.8907, 5.728696, 11.45178, 17.15599, 22.88081, 28.5916, 0
6.169533, 166.6132, 5.73262, 11.45623, 17.15917, 22.88479, 28.59467, 0
6.3275, 169.1564, 5.734701, 11.45791, 17.16195, 22.88772, 28.59793, 0
6.485617, 172.695, 5.738076, 11.4623, 17.16514, 22.89109, 28.60128, 0
6.6437, 175.8261, 5.741039, 11.46483, 17.16912, 22.89405, 28.6045, 0
6.8018, 178.2691, 5.74359, 11.46694, 17.17151, 22.89628, 28.60745, 0
6.95975, 181.2281, 5.746542, 11.46987, 17.17397, 22.89969, 28.61049, 0
7.117867, 184.9034, 5.750329, 11.47422, 17.17751, 22.90303, 28.61385, 0
7.275883, 187.6466, 5.7525, 11.47702, 17.18149, 22.90525, 28.61639, 0
7.434017, 189.4455, 5.754641, 11.4783, 17.18307, 22.9078, 28.61784, 0
7.592183, 192.1521, 5.757594, 11.48207, 17.18469, 22.9107, 28.62013, 0
7.750317, 195.425, 5.760998, 11.48469, 17.18787, 22.91381, 28.62417, 0
7.908317, 197.3155, 5.763138, 11.48713, 17.18989, 22.91562, 28.62522, 0
8.066433, 200.1051, 5.765144, 11.48923, 17.19343, 22.91821, 28.62892, 0
8.224533, 203.0591, 5.768657, 11.49133, 17.1959, 22.92159, 28.63224, 0
8.382383, 205.1945, 5.770626, 11.49385, 17.19863, 22.92348, 28.6338, 0
8.540367, 207.1241, 5.772474, 11.49553, 17.20031, 22.92607, 28.63565, 0
8.69845, 209.1728, 5.774189, 11.49933, 17.2018, 22.92722, 28.63774, 0
8.856617, 210.1806, 5.775303, 11.49892, 17.20378, 22.92852, 28.6388, 0
9.014733, 213.1293, 5.777155, 11.50227, 17.2058, 22.93083, 28.64109, 0
9.1728, 213.7202, 5.778431, 11.50227, 17.20739, 22.932, 28.64293, 0
9.33075, 213.412, 5.779331, 11.50312, 17.20738, 22.93191, 28.64316, 0
9.48885, 215.3211, 5.780134, 11.50438, 17.20858, 22.93344, 28.6445, 0
9.646934, 215.7764, 5.780972, 11.50395, 17.20912, 22.93427, 28.64518, 0
9.80495, 216.7586, 5.781384, 11.50562, 17.21021, 22.93505, 28.64596, 0
9.963067, 217.25, 5.782879, 11.50562, 17.21034, 22.93579, 28.64643, 0
10.12125, 217.99, 5.783324, 11.50732, 17.21071, 22.93641, 28.6466, 0
10.27935, 220.313, 5.784789, 11.50899, 17.21339, 22.93804, 28.64827, 0
10.43747, 244.2953, 5.807419, 11.53214, 17.23728, 22.9637, 28.67536, 0
10.59558, 225.4643, 5.789469, 11.51362, 17.21834, 22.94319, 28.65293, 0
10.75368, 229.0318, 5.793895, 11.51792, 17.22213, 22.94762, 28.65802, 0
10.9118, 231.0523, 5.796011, 11.5191, 17.22392, 22.95022, 28.66042, 0
11.06972, 232.229, 5.797411, 11.52044, 17.22533, 22.95138, 28.661, 0
11.2277, 233.2271, 5.797832, 11.52204, 17.22613, 22.95209, 28.66247, 0
11.38568, 233.582, 5.799376, 11.5234, 17.22715, 22.95328, 28.66251, 0
11.54378, 235.938, 5.799799, 11.52445, 17.22853, 22.95435, 28.66398, 0
11.70175, 235.3613, 5.799937, 11.52373, 17.22891, 22.95436, 28.66467, 0
11.85973, 236.3753, 5.800932, 11.52455, 17.23013, 22.95518, 28.6655, 0
12.0177, 235.917, 5.800657, 11.52415, 17.22931, 22.95473, 28.66541, 0
12.17558, 235.773, 5.800546, 11.52331, 17.2293, 22.95469, 28.66499, 0
12.3335, 236.8546, 5.801504, 11.5251, 17.23011, 22.95584, 28.66614, 0
12.49142, 236.9617, 5.802763, 11.52667, 17.23052, 22.95663, 28.66601, 0
12.64927, 237.784, 5.802773, 11.52583, 17.2309, 22.95696, 28.66687, 0
12.80713, 239.5292, 5.804032, 11.52835, 17.23251, 22.95842, 28.66875, 0
