0.03795, 0, 6.275605, 11.99547, 17.71841, 23.43629, 29.15254, 0
0.19595, -1.312017, 6.274696, 11.99422, 17.71721, 23.43501, 29.15102, 0
0.3538833, -0.6841421, 6.275087, 11.9939, 17.71759, 23.43563, 29.15181, 0
0.5118333, -1.389027, 6.274909, 11.99347, 17.71641, 23.43492, 29.15165, 0
0.6698, -1.871347, 6.273394, 11.99336, 17.7156, 23.43451, 29.15115, 0
0.8278667, -1.326323, 6.275467, 11.99387, 17.71653, 23.43531, 29.1517, 0
0.9859167, -0.4548073, 6.275353, 11.99469, 17.71807, 23.43613, 29.15178, 0
1.143967, -1.515388, 6.27494, 11.99375, 17.71655, 23.43498, 29.15137, 0
1.30205, -0.7445812, 6.275011, 11.99427, 17.71769, 23.43543, 29.15173, 0
1.460083, -1.316929, 6.274489, 11.99427, 17.71729, 23.43469, 29.15099, 0
1.618167, -1.022243, 6.274889, 11.99383, 17.71732, 23.43562, 29.15155, 0
1.776217, -0.7433891, 6.275713, 11.99497, 17.71744, 23.43533, 29.152, 0
1.934283, -0.8354187, 6.275288, 11.99497, 17.71744, 23.43533, 29.15164, 0
2.0923, -0.9838104, 6.275392, 11.99423, 17.71744, 23.43533, 29.15101, 0
2.250367, -0.6765127, 6.275275, 11.99412, 17.71745, 23.43564, 29.15215, 0
2.408383, -0.4606247, 6.275793, 11.99548, 17.71787, 23.43541, 29.15147, 0
2.566383, 0.1663208, 6.276087, 11.9961, 17.71839, 23.43614, 29.15244, 0
2.7245, 1.052189, 6.276938, 11.9963, 17.7198, 23.43725, 29.15329, 0
2.882583, 22.08853, 6.298214, 12.01756, 17.74047, 23.45836, 29.17467, 0
3.040567, 41.58831, 6.317676, 12.03619, 17.75999, 23.47745, 29.19494, 0
3.198617, 63.46631, 6.339491, 12.05862, 17.78206, 23.49947, 29.2178, 0
3.356717, 82.98325, 6.359053, 12.07798, 17.80227, 23.51841, 29.23775, 0
3.514733, 99.63608, 6.37521, 12.09397, 17.81891, 23.53622, 29.25476, 0
3.672683, 118.7486, 6.393069, 12.09649, 17.83685, 23.55505, 29.27286, 0
3.8308, 132.9988, 6.407937, 12.12763, 17.85145, 23.57076, 29.28807, 0
3.988783, 144.8436, 6.419, 12.139, 17.86293, 23.58229, 29.29931, 0
4.1467, 157.001, 6.430902, 12.15084, 17.87551, 23.59424, 29.31183, 0
4.3048, 166.4486, 6.441141, 12.16048, 17.88549, 23.60446, 29.32231, 0
4.4629, 175.2483, 6.449988, 12.16929, 17.89423, 23.61326, 29.33129, 0
